name,category,parent,synonyms,finding_type,finding_cluster,oifm_id
gastrointestinal_tract_anatomic_variant,gastrointestinal_tract,,,,,
male_reproductive_anatomic_variant,male_reproductive,,,,,
bowel_postsurgical_change,gastrointestinal_tract,gastrointestinal_tract_postsurgical_change,,,,
bowel_anatomic_variant,gastrointestinal_tract,gastrointestinal_tract_anatomic_variant,,,,
large_bowel_postsurgical_change,gastrointestinal_tract,bowel_postsurgical_change,,,,
large_bowel_anatomic_variant,gastrointestinal_tract,bowel_anatomic_variant,,,,
biliary_ductal_dilation,hepatobiliary,bile_duct_abnormality,"biliary ductal dilatation, bile duct dilation, biliary dilatation",observation,,
cholangitis,hepatobiliary,bile_duct_abnormality,,diagnosis,,
cholecystitis,hepatobiliary,gallbladder_abnormality,,diagnosis,,OIFM_GMTS_000570
gallbladder_wall_abnormality,hepatobiliary,gallbladder_abnormality,,,,
perinephric_fat_stranding,urinary,renal_abnormality,Perinephric stranding,observation,,
pyelonephritis,urinary,renal_abnormality,,diagnosis,,
renal_infarct,urinary,renal_abnormality,Renal infarction,diagnosis,,
cystitis,urinary,bladder_wall_abnormality,,diagnosis,,OIFM_GMTS_017282
radiation_cystitis,urinary,cystitis,"radiation-induced cystitis, post-radiation cystitis",diagnosis,,
bladder_rupture,urinary,bladder_abnormality,"Bladder laceration,Bladder wall perforation",observation,,
salpingo_oophorectomy,female_reproductive,adnexal_postsurgical_change,,observation,,
uterine_enlargement,female_reproductive,uterine_abnormality,,observation,,
cesarean_section,female_reproductive,uterine_postsurgical_change,C-section,observation,,
myomectomy,female_reproductive,uterine_postsurgical_change,,observation,,
splenic_calcification,spleen,splenic_abnormality,,observation,,OIFM_GMTS_022455
urinary_diversion,urinary,urinary_postsurgical_change,,,,
ovarian_neoplasm,female_reproductive,ovarian_lesion,,,,
ovarian_cystic_lesion,female_reproductive,ovarian_lesion,ovarian cyst,,,
renal_neoplasm,urinary,renal_lesion,,,,
splenic_neoplasm,spleen,splenic_lesion,,,,
bladder_neoplasm,urinary,bladder_lesion,"bladder cancer, bladder malignancy, bladder tumor",,,
uterine_lesion,female_reproductive,uterine_abnormality,Uterine mass,,,
uterine_cervix_neoplasm,female_reproductive,uterine_cervix_lesion,,,,
hepatic_hyperattenuating_lesion,hepatobiliary,hepatic_lesion,Hepatic hyperdensity,observation,,
early_portal_venous_opacification,hepatobiliary,hepatic_vascular_abnormality,,observation,,
joint_space_narrowing,articular,articular_abnormality,,observation,,
osteoarthritis,articular,articular_abnormality,"OA, Degenerative joint disease, DJD",diagnosis,,
small_bowel_adenocarcinoma,gastrointestinal_tract,small_bowel_neoplasm,,diagnosis,,
small_bowel_carcinoid_tumor,gastrointestinal_tract,small_bowel_neoplasm,,diagnosis,,
small_bowel_diverticulitis,gastrointestinal_tract,small_bowel_abnormality,,diagnosis,,
small_bowel_diverticulum,gastrointestinal_tract,small_bowel_abnormality,,observation,,OIFM_GMTS_000705
small_bowel_mucosal_fold_enlargement,gastrointestinal_tract,small_bowel_abnormality,,observation,,
small_bowel_gastrointestinal_stromal_tumor,gastrointestinal_tract,small_bowel_neoplasm,,diagnosis,,
small_bowel_intraluminal_lesion,gastrointestinal_tract,small_bowel_lesion,,observation,,
small_bowel_lipoma,gastrointestinal_tract,small_bowel_neoplasm,,diagnosis,,
small_bowel_lymphoma,gastrointestinal_tract,small_bowel_neoplasm,small bowel lymphomatous involvement,diagnosis,,
perienteric_abscess,gastrointestinal_tract,small_bowel_abnormality,,diagnosis,,
perienteric_fat_stranding,gastrointestinal_tract,small_bowel_abnormality,,observation,,
perienteric_hematoma,gastrointestinal_tract,small_bowel_abnormality,,observation,,
small_bowel_polyp,gastrointestinal_tract,small_bowel_lesion,,observation,,
small_bowel_stricture,gastrointestinal_tract,small_bowel_caliber_abnormality,,observation,,
small_bowel_ulcer,gastrointestinal_tract,small_bowel_abnormality,,observation,,
large_bowel_course_abnormality,gastrointestinal_tract,large_bowel_abnormality,,observation,,
large_bowel_adenocarcinoma,gastrointestinal_tract,large_bowel_neoplasm,,diagnosis,,
large_bowel_carcinoid_tumor,gastrointestinal_tract,large_bowel_neoplasm,,diagnosis,,
large_bowel_contraction,gastrointestinal_tract,large_bowel_abnormality,,observation,,
large_bowel_contusion,gastrointestinal_tract,large_bowel_abnormality,,observation,,
large_bowel_diverticulitis,gastrointestinal_tract,large_bowel_abnormality,,diagnosis,,
large_bowel_diverticulum,gastrointestinal_tract,large_bowel_abnormality,,observation,,
large_bowel_mucosal_fold_enlargement,gastrointestinal_tract,large_bowel_abnormality,,observation,,
large_bowel_extrinsic_compression,gastrointestinal_tract,large_bowel_abnormality,,observation,,
large_bowel_fistula,gastrointestinal_tract,large_bowel_abnormality,,diagnosis,,
large_bowel_fluid_distention,gastrointestinal_tract,large_bowel_caliber_abnormality,,observation,,
large_bowel_gaseous_distention,gastrointestinal_tract,large_bowel_caliber_abnormality,,observation,,
large_bowel_generalized_dilation,gastrointestinal_tract,large_bowel_caliber_abnormality,,observation,,
large_bowel_hematoma,gastrointestinal_tract,large_bowel_abnormality,,observation,,
large_bowel_hyperenhancement,gastrointestinal_tract,large_bowel_wall_abnormality,,observation,,
large_bowel_hypoenhancement,gastrointestinal_tract,large_bowel_wall_abnormality,,observation,,
large_bowel_intraluminal_lesion,gastrointestinal_tract,large_bowel_lesion,,observation,,
large_bowel_intramural_abscess,gastrointestinal_tract,large_bowel_wall_abnormality,,diagnosis,,
large_bowel_intussusception,gastrointestinal_tract,large_bowel_abnormality,,observation,,
large_bowel_kinking,gastrointestinal_tract,large_bowel_abnormality,,observation,,
large_bowel_laceration,gastrointestinal_tract,large_bowel_abnormality,,observation,,
large_bowel_lesion,gastrointestinal_tract,large_bowel_abnormality,,,,
large_bowel_lipoma,gastrointestinal_tract,large_bowel_neoplasm,,diagnosis,,
large_bowel_lymphoma,gastrointestinal_tract,large_bowel_neoplasm,large bowel lymphomatous involvement,diagnosis,,
large_bowel_mucosal_thickening,gastrointestinal_tract,large_bowel_wall_abnormality,,observation,,
large_bowel_luminal_narrowing,gastrointestinal_tract,large_bowel_caliber_abnormality,,observation,,
large_bowel_obstruction,gastrointestinal_tract,large_bowel_caliber_abnormality,,observation,,
large_bowel_perforation,gastrointestinal_tract,large_bowel_abnormality,,observation,,
large_bowel_pneumatosis,gastrointestinal_tract,bowel_pneumatosis,,observation,,
large_bowel_polyp,gastrointestinal_tract,large_bowel_lesion,,observation,,
large_bowel_segmental_dilation,gastrointestinal_tract,large_bowel_caliber_abnormality,,observation,,
large_bowel_mucosal_surface_smoothness,gastrointestinal_tract,large_bowel_abnormality,,observation,,
large_bowel_stricture,gastrointestinal_tract,large_bowel_caliber_abnormality,,observation,,
large_bowel_submucosal_edema,gastrointestinal_tract,large_bowel_wall_abnormality,,observation,,
large_bowel_transition_point,gastrointestinal_tract,large_bowel_caliber_abnormality,,observation,,
large_bowel_ulcer,gastrointestinal_tract,large_bowel_abnormality,,observation,,
large_bowel_wall_abnormality,gastrointestinal_tract,large_bowel_abnormality,,,,
large_bowel_wall_calcification,gastrointestinal_tract,large_bowel_wall_abnormality,,observation,,
large_bowel_wall_thickening,gastrointestinal_tract,large_bowel_wall_abnormality,,observation,,
desmoplastic_reaction,mesentery,mesenteric_abnormality,,observation,,
perienteric_fluid_collection,gastrointestinal_tract,small_bowel_abnormality,,observation,,
active_bleeding,vascular,vascular_abnormality,,observation,,
pericecal_fluid_collection,gastrointestinal_tract,large_bowel_abnormality,,observation,,
pericolonic_fluid_collection,gastrointestinal_tract,large_bowel_abnormality,Pericolic fluid collection,observation,,
perirectal_fluid_collection,gastrointestinal_tract,large_bowel_abnormality,fluid in the perirectal space,observation,,
perianal_fluid_collection,gastrointestinal_tract,large_bowel_abnormality,,observation,,
perianal_fat_stranding,gastrointestinal_tract,large_bowel_abnormality,,observation,,
lymphatic_abnormality,lymphatic,,,,,
lymphatic_vessel_abnormality,lymphatic,lymphatic_abnormality,,,,
lymphocele,lymphatic,lymphatic_vessel_abnormality,,diagnosis,,
intraperitoneal_seroma,peritoneum,peritoneal_cavity_abnormality,,observation,,
retroperitoneal_seroma,retroperitoneum,retroperitoneal_abnormality,,observation,,
gas_fluid_levels_within_the_large_bowel,gastrointestinal_tract,large_bowel_abnormality,,observation,,
high_attenuation_material_within_the_large_bowel,gastrointestinal_tract,large_bowel_abnormality,,observation,,
contrast_material_within_the_large_bowel,gastrointestinal_tract,large_bowel_abnormality,,observation,,
small_bowel_neoplasm,gastrointestinal_tract,small_bowel_lesion,,,,
large_bowel_neoplasm,gastrointestinal_tract,large_bowel_lesion,,,,
appendiceal_neoplasm,gastrointestinal_tract,appendiceal_lesion,,,,
small_bowel_anastomotic_leak,gastrointestinal_tract,small_bowel_postsurgical_change,,observation,,
small_bowel_anastomotic_stricture,gastrointestinal_tract,small_bowel_postsurgical_change,,observation,,
ileostomy,gastrointestinal_tract,small_bowel_postsurgical_change,,observation,,
large_bowel_anastomotic_leak,gastrointestinal_tract,large_bowel_postsurgical_change,,observation,,
large_bowel_anastomotic_stricture,gastrointestinal_tract,large_bowel_postsurgical_change,,observation,,
enteric_duplication_cyst,gastrointestinal_tract,gastrointestinal_tract_anatomic_variant,,diagnosis,,
esophageal_neoplasm,gastrointestinal_tract,esophageal_lesion,,,,
gastric_neoplasm,gastrointestinal_tract,gastric_lesion,,,,
bowel_pneumatosis,gastrointestinal_tract,bowel_abnormality,"Pneumatosis intestinalis, Intramural gas",observation,,
esophageal_squamous_cell_carcinoma,gastrointestinal_tract,esophageal_neoplasm,,diagnosis,,
esophageal_adenocarcinoma,gastrointestinal_tract,esophageal_neoplasm,,diagnosis,,
gastric_adenocarcinoma,gastrointestinal_tract,gastric_neoplasm,,diagnosis,,
gastric_gastrointestinal_stromal_tumor,gastrointestinal_tract,gastric_neoplasm,,diagnosis,,
gastric_lymphoma,gastrointestinal_tract,gastric_neoplasm,gastric lymphomatous involvement,diagnosis,,
appendicitis,gastrointestinal_tract,appendiceal_abnormality,,diagnosis,,
goblet_cell_adenocarcinoma,gastrointestinal_tract,appendiceal_neoplasm,,diagnosis,,
periappendiceal_abscess,gastrointestinal_tract,appendiceal_abnormality,,diagnosis,,
large_bowel_caliber_abnormality,gastrointestinal_tract,large_bowel_abnormality,,,,
small_bowel_caliber_abnormality,gastrointestinal_tract,small_bowel_abnormality,,,,
small_bowel_intussusception,gastrointestinal_tract,small_bowel_abnormality,,observation,,
appendiceal_caliber_abnormality,gastrointestinal_tract,appendiceal_abnormality,,,,
cystocele,urinary,bladder_abnormality,,observation,,
caliectasis,urinary,renal_abnormality,,observation,,
pelviectasis,urinary,renal_abnormality,Pyelectasis,observation,,
myometrial_cyst,female_reproductive,myometrial_abnormality,,observation,,
inner_myometrial_thickening,female_reproductive,myometrial_abnormality,,observation,,
adenomyosis,female_reproductive,uterine_abnormality,,diagnosis,,
renal_metastasis,urinary,renal_neoplasm,,diagnosis,,
splenic_hamartoma,spleen,splenic_neoplasm,,diagnosis,,
splenic_angiosarcoma,spleen,splenic_neoplasm,,diagnosis,,
splenic_lymphangioma,spleen,splenic_neoplasm,,diagnosis,,
adenomyoma,female_reproductive,adenomyosis,,diagnosis,,
splenic_lymphoma,spleen,splenic_neoplasm,lymphomatous involvement of the spleen,diagnosis,,
wandering_spleen,spleen,splenic_abnormality,,diagnosis,,
portal_vein_thrombosis,hepatobiliary,hepatic_vascular_abnormality,portal venous thrombosis,diagnosis,,OIFM_GMTS_035534
hepatic_vein_thrombosis,hepatobiliary,hepatic_vascular_abnormality,hepatic venous thrombosis,diagnosis,,
renal_cyst,urinary,renal_lesion,,observation,,
renal_cell_carcinoma,urinary,renal_neoplasm,RCC,diagnosis,,
renal_oncocytoma,urinary,renal_neoplasm,Oncocytoma,diagnosis,,
renal_pelvis_filling_defect,urinary,renal_abnormality,Filling defect in the renal pelvis,observation,,
urothelial_carcinoma_of_renal_pelvis,urinary,renal_neoplasm,Transitional cell carcinoma of the renal pelvis,diagnosis,,
hyperdense_renal_cyst,urinary,renal_cyst,Hyperattenuating renal cyst,observation,,
peripelvic_cyst,urinary,renal_cyst,,observation,,
renal_lymphoma,urinary,renal_neoplasm,,diagnosis,,
emphysematous_cystitis,urinary,cystitis,,diagnosis,,
emphysematous_pyelonephritis,urinary,pyelonephritis,,diagnosis,,
xanthogranulomatous_pyelonephritis,urinary,pyelonephritis,XGP,diagnosis,,
splenic_cyst,spleen,splenic_lesion,,observation,,
splenic_hypoattenuating_lesion,spleen,splenic_lesion,"Splenic hypodensity, Hypodense splenic lesion",observation,,
biliary_obstruction,hepatobiliary,bile_duct_abnormality,,observation,,
bile_duct_calculus,hepatobiliary,bile_duct_abnormality,,observation,,
uterine_cervix_cyst,female_reproductive,uterine_cervix_lesion,,observation,,
gallbladder_mass,hepatobiliary,gallbladder_lesion,,observation,,
pericholecystic_fluid,hepatobiliary,gallbladder_abnormality,,observation,,OIFM_GMTS_003554
duplicated_gallbladder,hepatobiliary,gallbladder_anatomic_variant,,observation,,
seminal_vesicle_lesion,male_reproductive,seminal_vesicle_abnormality,Seminal vesicle mass,,,
flow_related_artifact,artifact,artifact,,,,
streak_artifact,artifact,artifact,,observation,,
ureteral_anatomic_variant,urinary,urinary_abnormality,,,,
ureteral_injury,urinary,ureteral_abnormality,,,,
ureteral_wall_enhancement,urinary,ureteral_abnormality,,observation,,
uterine_neoplasm,female_reproductive,uterine_lesion,,,,
uterine_artery_embolization,female_reproductive,uterine_postsurgical_change,,observation,,
supracervical_hysterectomy,female_reproductive,hysterectomy,,observation,,
gallbladder_carcinoma,hepatobiliary,gallbladder_abnormality,gallbladder cancer,diagnosis,,
cirrhosis,hepatobiliary,liver_abnormality,"hepatic cirrhosis, liver cirrhosis, cirrhotic liver",diagnosis,,OIFM_GMTS_022460
endometrial_carcinoma,female_reproductive,uterine_neoplasm,,diagnosis,,
uterine_leiomyosarcoma,female_reproductive,uterine_neoplasm,,diagnosis,,
cecostomy_tube,extrinsic,support_apparatus,"cecostomy, cecostomy catheter",observation,,
pelvic_inflammatory_disease,female_reproductive,female_reproductive_abnormality,PID,diagnosis,,
retroperitoneal_neoplasm,retroperitoneum,retroperitoneal_abnormality,,,,
hepatic_attenuation_abnormality,hepatobiliary,liver_abnormality,,,,
hepatic_hematoma,hepatobiliary,liver_abnormality,,,,
hepatic_fluid_collection,hepatobiliary,liver_abnormality,,,,
ureteral_neoplasm,urinary,ureteral_lesion,,,,
endometrial_abnormality,female_reproductive,uterine_abnormality,,,,
myometrial_abnormality,female_reproductive,uterine_abnormality,,,,
hepatic_perfusion_abnormality,hepatobiliary,liver_abnormality,,,,
cortical_abnormality,osseous,osseous_abnormality,,,,
bone_neoplasm,osseous,bone_lesion,,,,
osteomyelitis,osseous,osseous_abnormality,,diagnosis,,
prostate_enlargement,male_reproductive,prostatic_abnormality,,observation,,
gallbladder_wall_enhancement_defect,hepatobiliary,gallbladder_wall_abnormality,"absent gallbladder wall enhancement, irregular gallbladder wall enhancement, interrupted mural enhancement",observation,,
intraluminal_gallbladder_membrane,hepatobiliary,gallbladder_abnormality,"sloughed mucosa, sloughed membrane, intraluminal membrane",observation,,
acute_cholangitis,hepatobiliary,cholangitis,ascending cholangitis,diagnosis,,
primary_sclerosing_cholangitis,hepatobiliary,cholangitis,PSC,diagnosis,,
recurrent_pyogenic_cholangitis,hepatobiliary,cholangitis,"Oriental cholangiohepatitis, Oriental cholangitis",diagnosis,,
emphysematous_cholecystitis,hepatobiliary,cholecystitis,,diagnosis,,OIFM_GMTS_001550
gangrenous_cholecystitis,hepatobiliary,cholecystitis,,diagnosis,,
xanthogranulomatous_cholecystitis,hepatobiliary,cholecystitis,,diagnosis,,
extravisceral_abnormality,extravisceral,,,,,
fluid_collection,extravisceral,extravisceral_abnormality,,observation,,
hematoma,extravisceral,extravisceral_abnormality,,observation,,
seroma,extravisceral,extravisceral_abnormality,,observation,,
fat_stranding,extravisceral,extravisceral_abnormality,,observation,,
abscess,extravisceral,extravisceral_abnormality,,diagnosis,,
soft_tissue_neoplasm,soft_tissue,soft_tissue_lesion,,,,
pectus_deformity,osseous,osseous_anatomic_variant,,,,
functional_asplenia,spleen,splenic_abnormality,,diagnosis,,
benign_prostatic_hyperplasia,male_reproductive,prostatic_abnormality,"BPH, benign prostatic hypertrophy, prostatic hyperplasia",diagnosis,,
sternotomy,osseous,osseous_postsurgical_change,,,,
open_reduction_internal_fixation,osseous,osseous_postsurgical_change,ORIF,,,OIFM_OIDM_938170
bone_resection,osseous,osseous_postsurgical_change,,,,
prostate_neoplasm,male_reproductive,prostatic_abnormality,,,,
testicular_neoplasm,male_reproductive,testicular_abnormality,,,,
pulmonary_resection,lung,lung_postsurgical_change,,,,
prostate_adenocarcinoma,male_reproductive,prostate_neoplasm,"prostate cancer, prostatic carcinoma, prostatic adenocarcinoma",diagnosis,,
seminoma,male_reproductive,testicular_neoplasm,,diagnosis,,
insufficiency_fracture,osseous,stress_fracture,,diagnosis,,
peritoneal_inclusion_cyst,peritoneum,peritoneal_cyst,,observation,,
passive_hepatic_congestion,hepatobiliary,hepatic_vascular_abnormality,,observation,,
hardware_complication,extrinsic,hardware,,,,
biliary_drainage_catheter,extrinsic,support_apparatus,"biliary drain, biliary catheter",observation,,
vaginal_lesion,female_reproductive,vaginal_abnormality,,,,
anteverted_uterus,female_reproductive,uterine_anatomic_variant,anteversion of the uterus,observation,,
retroverted_uterus,female_reproductive,uterine_anatomic_variant,retroversion of the uterus,observation,,
anteflexed_uterus,female_reproductive,uterine_anatomic_variant,anteflexion of the uterus,observation,,
retroflexed_uterus,female_reproductive,uterine_anatomic_variant,retroflexion of the uterus,observation,,
intrauterine_pregnancy,female_reproductive,uterine_anatomic_variant,gravid uterus,observation,,
left_sided_gallbladder,hepatobiliary,gallbladder_anatomic_variant,,observation,,
dorsal_pancreatic_agenesis,pancreas,pancreatic_anatomic_variant,agenesis of the dorsal pancreas,observation,,
heterotaxy,systemic_disease,systemic_disease,"Heterotaxy syndrome, situs ambiguus",diagnosis,,
mucinous_cystic_neoplasm,pancreas,pancreatic_neoplasm,MCN,,,
peripancreatic_gas,pancreas,pancreatic_abnormality,,observation,,
acinar_cell_carcinoma,pancreas,pancreatic_neoplasm,,diagnosis,,
emphysematous_pancreatitis,pancreas,acute_pancreatitis,,diagnosis,,
hemorrhagic_pancreatitis,pancreas,acute_pancreatitis,,diagnosis,,
splenic_granuloma,spleen,splenic_lesion,,diagnosis,,
perisplenic_fluid_collection,spleen,splenic_abnormality,"perisplenic fluid, perisplenic collection",observation,,
perisplenic_hematoma,spleen,splenic_abnormality,,observation,,
perisplenic_fat_stranding,spleen,splenic_abnormality,,observation,,
perihepatic_fluid_collection,hepatobiliary,liver_abnormality,"perihepatic fluid, perihepatic collection",observation,,
perihepatic_hematoma,hepatobiliary,liver_abnormality,,observation,,
perigastric_fluid_collection,gastrointestinal_tract,gastric_abnormality,"perigastric fluid, perigastric collection",observation,,
perigastric_hematoma,gastrointestinal_tract,gastric_abnormality,,observation,,
periureteral_fluid_collection,urinary,ureteral_abnormality,periureteral fluid,observation,,
peripancreatic_hematoma,pancreas,pancreatic_abnormality,,observation,,
decreased_hepatic_attenuation,hepatobiliary,hepatic_attenuation_abnormality,"low hepatic density, hypoattenuation of the liver, low attenuation of the liver",observation,,
linear_opacity,lung,lung_abnormality,,observation,,
adenocarcinoma_spectrum_lesion,lung,pulmonary_neoplasm,adenocarcinoma spectrum lesion,,,
atypical_adenomatous_hyperplasia,lung,adenocarcinoma_spectrum_lesion,AAH,diagnosis,,
adenocarcinoma_in_situ,lung,adenocarcinoma_spectrum_lesion,AIS,diagnosis,,
minimally_invasive_adenocarcinoma,lung,adenocarcinoma_spectrum_lesion,MIA,diagnosis,,
parapneumonic_effusion,,pleural_abnormality,,diagnosis,,
pericardial_nodule,,pericardial_lesion,,observation,,
mediastinal_nodule,,mediastinal_lesion,,observation,,
mediastinal_mass,,mediastinal_lesion,,observation,,
transcatheter_aortic_valve_replacement,,aortic_valve_replacement,"TAVR, TAVI, transcatheter aortic valve implantation, transarterial aortic valve replacement",observation,,OIFM_OIDM_852879
aortic_valve_calcification,,valvular_calcification,,observation,,
aortic_annular_calcification,,annular_calcification,,observation,,
mitral_valve_calcification,,valvular_calcification,,observation,,
pleural_neoplasm,,pleural_lesion,,,,
pleural_carcinomatosis,,pleural_metastasis,,diagnosis,,
thyroid_lesion,thyroid,thyroid_abnormality,,,,OIFM_GMTS_009272
thyroid_mass,thyroid,thyroid_lesion,,observation,,
multinodular_goiter,thyroid,thyromegaly,,observation,,
diffuse_goiter,thyroid,thyromegaly,,observation,,
total_thyroidectomy,thyroid,thyroidectomy,,observation,,
hemithyroidectomy,thyroid,thyroidectomy,hemi thyroidectomy,observation,,
radical_mastectomy,breast,mastectomy,,observation,,
modified_radical_mastectomy,breast,mastectomy,,observation,,
mammoplasty,breast,breast_postsurgical_change,,observation,,
lumpectomy,breast,breast_postsurgical_change,,observation,,
breast_reconstruction,breast,breast_postsurgical_change,,observation,,
breast_edema,breast,breast_abnormality,,observation,,
mastitis,breast,breast_abnormality,,diagnosis,,
chest_wall_invasion,soft_tissue,soft_tissue_abnormality,"chest wall invasion, chest wall involvement, muscle invasion, pectoralis muscle invasion, intercostal muscle invasion, skin invasion",observation,,
pleural_invasion,pleura,pleural_abnormality,"pleural invasion, pleural involvement, extrapleural invasion",observation,,
mediastinal_invasion,mediastinum,mediastinal_abnormality,"mediastinal invasion, mediastinal involvement",observation,,
aortic_valve_stenosis,cardiac,cardiac_abnormality,"aortic stenosis, aortic valve stenosis",observation,,
aortic_valve_leaflet_thickening,cardiac,cardiac_abnormality,"aortic valve thickening, aortic leaflet thickening",observation,,
mitral_valve_leaflet_thickening,cardiac,cardiac_abnormality,"mitral valve thickening, mitral leaflet thickening",observation,,
diaphragmatic_elevation,diaphragm,diaphragmatic_abnormality,"elevated hemidiaphragm, hemidiaphragm elevation, elevated diaphragm, diaphragmatic elevation",observation,,
soft_tissue_nodule,soft_tissue,soft_tissue_lesion,"subcutaneous nodule, cutaneous nodule, chest wall nodule",observation,,
soft_tissue_mass,soft_tissue,soft_tissue_lesion,"chest wall mass, soft tissue mass",observation,,OIFM_OIDM_299401
lung_post_radiation_change,lung,lung_abnormality,"postradiation change, post-radiation change, radiation change",observation,,
kommerell_diverticulum,vascular,aortic_arch_variant,"diverticulum of Kommerell, Kommerell diverticulum",observation,,
vascular_ring,vascular,aortic_arch_variant,vascular ring,observation,,
arterial_tortuosity,vascular,arterial_abnormality,"tortuous artery, arterial tortuosity",observation,,OIFM_GMTS_022518
gastric_pull_up,gastrointestinal_tract,esophageal_postsurgical_change,"gastric pull-up, gastric conduit, gastric interposition, gastric pull-through",observation,,
sinus_tract,soft_tissue,soft_tissue_abnormality,"sinus tract, draining sinus, cutaneous sinus tract",observation,,
soft_tissue_thickening,soft_tissue,soft_tissue_abnormality,"soft tissue thickening, bandlike soft tissue thickening",observation,,
bone_marrow_heterogeneity,osseous,bone_marrow_abnormality,"heterogeneous bone marrow, marrow heterogeneity, heterogeneous marrow",observation,,
esophageal_mucosal_hyperenhancement,gastrointestinal_tract,esophageal_abnormality,"esophageal mucosal enhancement, mucosal hyperenhancement of the esophagus",observation,,
periesophageal_fat_stranding,gastrointestinal_tract,esophageal_abnormality,"periesophageal stranding, periesophageal fat stranding",observation,,
esophagitis,gastrointestinal_tract,esophageal_abnormality,esophageal inflammation,diagnosis,,
pulmonary_invasion,lung,lung_abnormality,"lung invasion, invasion of the lung, lung involvement",observation,,
airway_invasion,airway,airway_abnormality,"airway invasion, invasion of the airway, airway involvement",observation,,
cardiac_invasion,cardiac,cardiac_abnormality,"cardiac invasion, invasion of the cardiac, cardiac involvement",observation,,
pericardial_invasion,pericardium,pericardial_abnormality,"pericardial invasion, invasion of the pericardial, pericardial involvement",observation,,
diaphragmatic_invasion,diaphragm,diaphragmatic_abnormality,"diaphragmatic invasion, invasion of the diaphragmatic, diaphragmatic involvement",observation,,
thyroid_invasion,thyroid,thyroid_abnormality,"thyroid invasion, invasion of the thyroid, thyroid involvement",observation,,
breast_invasion,breast,breast_abnormality,"breast invasion, invasion of the breast, breast involvement",observation,,
hepatic_invasion,hepatobiliary,liver_abnormality,"hepatic invasion, invasion of the hepatic, hepatic involvement",observation,,
gallbladder_invasion,hepatobiliary,gallbladder_abnormality,"gallbladder invasion, invasion of the gallbladder, gallbladder involvement",observation,,
biliary_invasion,hepatobiliary,bile_duct_abnormality,"biliary invasion, invasion of the biliary, biliary involvement",observation,,
pancreatic_invasion,pancreas,pancreatic_abnormality,"pancreatic invasion, invasion of the pancreatic, pancreatic involvement",observation,,
splenic_invasion,spleen,splenic_abnormality,"splenic invasion, invasion of the splenic, splenic involvement",observation,,
